Expt.,SLN
-1.087,P(OCH2CH2CH2CH3)(OCH2CH2CH2CH3)(OH)=O
-2.804,C(C(C[3]=CHCH=CHCH=CH@3)=O)(C[15]=CHCH=CHCH=CH@15)=O
-1.126,CH(C(OH)=O)(NHC(=O)CH3)CH2CH(CH3)CH3
-3.305,CH(C(=O)OH)(CH2SSCH2CH(C(=O)OH)NH2)NH2
-2.002,C[1](=C(CH=CHCH=CH@1)OCH3)CH2CH(NHCH(CH2C[28]=C(CH=CHCH=CH@28)OCH3)CH3)CH3
-2.222,C[1]C[2]C[3]OCH@1CH(CH=CHCH@1CH(CH2C=@2CH=CHC=@3OCH2C[30]=CHCH=CHCH=CH@30)N(CH2CH2@1)CH3)OH
-1.768,C[1](=NC(=NC(=N@1)NH2)Cl)NHCH(CH3)CH3
-0.82,C[1]C[2]C[3]OCH@1CH(CH=CHCH@1CH(CH2C=@2CH=CHC=@3OCH2CH3)N(CH2CH2@1)CH3)OH
-1.203,C[1]H(CH(C[5]C[6]=C(CH=CHC(=CH@6)OCH3)N=CHCH=@5)OH)N[27]CH2CH(CH(CH2@1)CH2CH2@27)CH=CH2
-0.353,C[1](CH(CH(NHCH3)CH3)OH)=CHCH=CHCH=CH@1
-2.075,C[1]H(C[3]HN(CH(CH2CH@1OC(C[15]=CHCH=CHCH=CH@15)=O)CH2CH2@3)CH3)C(OCH3)=O
-1.096,C[1]C[2]C[3]OCH@1CH(CH=CHCH@1CH(CH2C=@2CH=CHC=@3OCH3)N(CH2CH2@1)CH3)OH
-2.48,C[1](S(NHS(C[6]=CHCH=C(CH=CH@6)Cl)(=O)=O)(=O)=O)=CHCH=C(CH=CH@1)Cl
-2.909,S(C[2]=CHCH=C(CH=CH@2)NH2)(NHC[17]=NC(=CHS@17)CH3)(=O)=O
-4.032,N[1](C[2]=C(SC[5]=C@1CH=CHCH=CH@5)CH=CHCH=CH@2)CH2CH(N(CH3)CH3)CH3
-0.3,C[1](C(CH(CH2C@1=O)CH2CH2@1)(CH3)CH3)CH2S(OH)(=O)=O
-3,C[1](=C(CH=CHCH=CH@1)OCH3)CH2CH(NHCH(CH2C[28]=CHC(=CHCH=CH@28)OCH3)CH3)CH3
-2.347,C[1]H(CH(C[5]C[6]=C(N=CHCH=@5)CH=CHCH=CH@6)OH)N[23]CH2CH(CH(CH2@1)CH2CH2@23)CH=CH2
-1,C[1]C[2]C[3]OCH@1CH(CH2CH2CH@1CH(CH2C=@2CH=CHC=@3OCH3)N(CH2CH2@1)CH3)OH
-2.83,C[1](=C(CH=C(CH=C@1N[+1](O[-1])=O)N[+1](O[-1])=O)N[+1](O[-1])=O)OH
-1.383,CH(C(=O)OH)(NHC(SCH2CH3)=S)CH2C(=O)OH
-1.69,C(CH2CH2C(C(OH)=O)(OH)CH3)(CH(CH3)CH3)(C(OH)=O)OH
-1.411,CH(C(OH)=O)(SC(SCH(C(OH)=O)CH3)=S)CH3
-1.242,CH(C[3]=CHCH=CHCH=CH@3)(CH2C(OH)=O)CH2SC(OH)=O
-1.212,N[1](C(N[+1](O[-1])=O)=CHN=C@1CH3)CH2CH2OH
-3.756,C[1](=NC(=NC(=N@1)Cl)NHCH2CH3)NHCH(CH3)CH3
-5.899,C(C(C[3]=CHCH=CHCH=CH@3)=[S=N]NO[-1])(C[16]=CHCH=CHCH=CH@16)=[S=N]NOH
-0.737,N[1](C(N[+1](O[-1])=O)=CHN=C@1CH3)CH2CH(OH)CH3
-2.046,C[1](C(N(C(=NN=@1)CH3)NH2)=O)C[15]=CHCH=CHCH=CH@15
-5.324,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH2CH(CH2@22)NH2)F)=O)C(OH)=O
-5.405,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH2CH(CH2@22)NHCH3)F)=O)C(OH)=O
-5.616,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH2C(CH2@22)(NH2)CH3)F)=O)C(OH)=O
-5.332,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1Cl)N[27]CH2C(CH2@27)(NH2)CH3)F
-4.376,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)C(=C(C(=C@1F)N[26]CH2C(CH2@26)(NH2)CH3)F)NH2
-3.596,C[1]C(NHCH2C[8]=CHCH=CHCH=CH@8)=NCH=NC=@1NHCH=N@1
-5.269,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1F)N[27]CH2CH(CH2@27)NH2)F
-3.946,C[1]C(NHCH2C[8]OCH=CHCH=@8)=NCH=NC=@1NHCH=N@1
-5.639,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1F)N[27]CH2C(CH2@27)(NH2)CH3)F
-5.312,C[1]=C(C(C(=CHN@1C[8]HCH2CH2@8)C(OH)=O)=O)CH=C(C(=C@1F)N[27]CH2CH(CH2@27)NHCH3)F
-4.383,C[1]=C(C(C(=CHN@1CH2CH3)C(OH)=O)=O)CH=C[22]C(=CH@1)OCH2O@22
-5.48,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH(CH3)CH3)=O)CH3
-7.614,C[1]=C(C(=CHC(=C@1Cl)Cl)Cl)OC[12]=C(O@1)CH=CHCH=CH@12
-4.197,N[1]C(CH(CH2CH2@1)C(OCH2CH3)=O)=CHCH=C@1C(C[27]=CHCH=CHCH=CH@27)=O
-3.964,C[1]=C(C(C[4]=C(N@1CH3)N=CHCH=CH@4)=O)C(=CHC[22]=C@1CH=CHC(O@22)(CH3)CH3)OCH3
-4.419,C[1](C[2]=C(OC[5]=C(N=@1)CH=CHCH=CH@5)CH=CHC(=CH@2)Cl)N[24]CH2CH2N(CH2CH2@24)CH3
-2.027,C[1]N(C[3]=C(CH(CH(C=@1CH=CHCH=CH@1)OH)OH)CH=CHCH=CH@3)C(=O)NH2
-2.35,C[1]H(CH(CH(CH(CH(O@1)OH)OH)OH)OH)CH2OC(NHCH2CH2CH2CH2CH2CH2CH2CH3)=O
-2.964,C[1]H(CH(CH(CH(CH(O@1)OH)OH)OH)OH)CH2OC(NHCH2CH2CH2CH2CH2CH2CH2CH2CH3)=O
-3.56,C[1]H(CH(CH(CH(CH(O@1)OH)OH)OH)OH)CH2OC(NHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH3)=O
-5.162,C[1]=C(C(CH=C(O@1)N[8]CH2CH2OCH2CH2@8)=O)CH=CHC(=C@1CH3)OCH2C[37]=CHCH=CHCH=CH@37
-4.45,C[1]=C(C(CH=C(O@1)N[8]CH2CH2OCH2CH2@8)=O)CH=CHC(=C@1CH3)OCH2C[37]N=CHCH=CHCH=@37
-0.45,C(NHCH2CH(C[9]=CHC(=C(CH=CH@9)OH)CH2OH)OH)(CH3)(CH3)CH3
0.504,C(N(CH3)CH3)(CH2CH2C(N(CH3)CH3)=O)=O
-2.201,C[1](C(OCH2CH3)=O)=CHCH=C(CH=CH@1)NH2
-3.957,C[1](C(N(C(CH2CH2@1)=O)CH2OH)=O)(CH2CH3)CH2CH3
-3.933,C[1](C(N(C(NHC@1=O)=O)CH2OH)=O)(CH2CH3)CH2CH3
-0.296,C[1]N(CH=NC=@1CH=NC(=N@1)NH2)CH2CH2CH(CH2OH)CH2OH
-3.916,C[1]C(C[3]=C(CH2OC=@1CH=CHC(=CH@1)CH2CH2CH2CH2OH)CH=CHS@3)=O
-2.774,C[1](C[2]CH2C[6]HCH2CH(CH=@2)CH2CH2@6)(C(NHC(NHC@1=O)=O)=O)CH2CH3
-3.337,C[1]C(=CHCH=C(CH=@1)NHC(CH2SH)=O)CH=CHCH=CH@1
-2.715,C[1](C(C[3]=CHCH=C(CH=CH@3)Cl)=O)=C(C(OH)=O)CH=CHCH=CH@1
-2.063,C[1](C(NHC(NHC@1=O)=O)=O)(CH=CH2)CH=CH2
-3.292,C[1](C(OCH2CH2CH3)=O)=CHCH=C(CH=CH@1)NHC(=O)CH3
-1.712,C[1](C(NHC(NHC@1=O)=O)=O)(CH(CH3)CH3)CH=CH2
-2.12,C[1](C(NHC(NHC@1=O)=O)=O)(CH2CH(CH3)CH3)CH=CH2
-2.43,C[1](=CHCH=C(CH=CH@1)OCH2OC(OCH2CH3)=O)NHC(=O)CH3
-5.071,C[1](C(N(C(NH@1)=O)CH2OC(CH2CH3)=O)=O)(C[22]=CHCH=CHCH=CH@22)C[33]=CHCH=CHCH=CH@33
-4.678,C[1](C(N(C(NH@1)=O)CH2OC(CH2CH2CH3)=O)=O)(C[25]=CHCH=CHCH=CH@25)C[36]=CHCH=CHCH=CH@36
-5.886,C[1](C(N(C(NH@1)=O)CH2OC(CH2CH2CH2CH3)=O)=O)(C[28]=CHCH=CHCH=CH@28)C[39]=CHCH=CHCH=CH@39
-6.301,C[1](C(N(C(NH@1)=O)CH2OC(CH2CH2CH2CH2CH3)=O)=O)(C[31]=CHCH=CHCH=CH@31)C[42]=CHCH=CHCH=CH@42
-0.433,C[1]H(N[3]C(N=C(CH=CH@3)NH2)=O)OCH(CH2CH2@1)CH2OH
-3.549,N[1](C[2]=C(CH(CH(C[8]=C@1CH=CHCH=CH@8)OC(=O)CH3)OC(=O)CH3)CH=CHCH=CH@2)C(=O)NH2
-0.617,CH(C(OCH3)=O)(NHC(CH(Cl)Cl)=O)CH(OH)CH3
-0.028,CH(NHC(CH(Cl)Cl)=O)(C(=O)OH)CH2OH
-1.609,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2CH2@1
-2.732,C[1](C(OCH2C(NHCH(CH3)CH3)=O)=O)=CHCH=CHCH=CH@1
-2.759,C[1](C(OCH2C(NHCH2CH2CH2CH3)=O)=O)=CHCH=CHCH=CH@1
-1.568,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2CH2CH2@1
-1.229,C[1](C(OCH2CH2CH2C(N(CH3)CH3)=O)=O)=CHCH=CHCH=CH@1
-0.495,C[1](C(OCH2C(N(C(=O)CH3)CH3)=O)=O)=CHCH=CHCH=CH@1
-3.561,N(C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)(CH2CH(CH3)CH3)CH2CH(CH3)CH3
-2.724,N[1](CH(CH2CH2CH2CH2@1)CH2CH3)C(CH2OC(C[29]=CHCH=CHCH=CH@29)=O)=O
-0.824,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH(CH2CH2CH2CH@1CH3)CH3
-2.542,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2CH2CH2CH2CH2@1
-3.899,C[1](C(OCH2C(NHC[10]HCH2CH2CH2CH2CH2@10)=O)=O)=CHCH=CHCH=CH@1
-1.349,N[1](C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)CH2CH2CH(CH2CH2@1)OH
-1.178,N(C(CH2OC(C[8]=CHCH=CHCH=CH@8)=O)=O)(CH2CH(OH)CH3)CH2CH(OH)CH3
-2.395,C[1]=C(NHCH=N@1)N=CHN=C@1SCH2OC(CH2CH3)=O
-1.268,C(NHC(CH2OC(C[10]=CHCH=CHCH=CH@10)=O)=O)(CH2OH)(CH2OH)CH2OH
-2.717,C[1](C(OCH2C(NHCH(C(=O)NH2)CH3)=O)=O)=CHCH=CHCH=CH@1
-2.694,C[1]C(SCH2OC(CH2CH2CH3)=O)=NCH=NC=@1NHCH=N@1
-1.573,C[1](C(OCH2C(N(CH2CH2OCH3)CH2CH2OCH3)=O)=O)=CHCH=CHCH=CH@1
-3.103,C[1]=C(NHCH=N@1)N=CHN=C@1SCH2OC(CH2CH2CH2CH3)=O
-3.622,C[1]C(=NCH=NC=@1NHCH=N@1)SCH2OC(CH2CH2CH2CH2CH3)=O
-2.084,N[1](CH(C(OCH3)=O)CH2CH2CH2@1)C(CH2OC(C[26]=CHCH=CHCH=CH@26)=O)=O
-5.059,N(C[2]HCH2CH2CH2CH2CH2@2)(C[19]HCH2CH2CH2CH2CH2@19)C(CH2OC(C[42]=CHCH=CHCH=CH@42)=O)=O
-4.614,C[1]=C(NHCH=N@1)N=CHN=C@1SCH2OC(CH2CH2CH2CH2CH2CH2CH3)=O
-5.242,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH3)=O)CH3
-5.823,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH2CH3)=O)CH3
-7.53,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH2CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-3.328,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH2OH)=O)CH3
-6.496,C(OC(CH(C[6]=CHC[9]=C(CH=CH@6)CH=C(CH=CH@9)OCH3)CH3)=O)(CH3)(CH3)CH3
-6.97,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH2CH2CH2CH3)=O)CH3
-3.305,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH(OH)CH3)=O)CH3
-3.395,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH2OH)=O)CH3)CH=C(CH=CH@1)OCH3
-7.543,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH2CH2CH2CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-7.117,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH2CH2CH2CH2CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-4.648,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2C(=O)CH3)=O)CH3
-7.331,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2C#CCH2CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-2.615,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH(CH2OH)OH)=O)CH3
-5.074,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OC[26]HCH(CH2CH2CH2CH2@26)OH)=O)CH3
-3.167,C[1]HCH(CH(OCH@1OC(O@1)(CH3)CH3)CH(CH2OH)OH)OC(CH2CH2CH2CH2CH2CH2CH3)=O
-5.593,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OC[26]HC(CH2CH2CH2CH2@26)=O)=O)CH3
-7.355,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH=[S=I]CHCH2CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-3.976,C[1]HCH(CH(CH2O@1)OH)OCH2CH@1OC(CH(C[23]=CHC[26]=C(CH=CH@23)CH=C(CH=CH@26)OCH3)CH3)=O
-4.436,C[1](NHC(NHC[7]=CHCH=C(CH=CH@7)OCH2CH3)=O)=CHCH=C(CH=CH@1)OCH2CH3
-4.442,C[1](=C(N=[S=N]C(N[5]CH=NCH=CH@5)CH2OCH2CH2CH3)CH=CHC(=CH@1)Cl)C(F)(F)F
-5.078,C[1]C(=CHC[5]=C(CH=@1)CH=C(C(O@5)=O)NH2)OCH=C@1CH3
-5,C[1]C(=CHC[5]=C(CH=@1)CH=C(C(O@5)=O)OCH3)OCH=C@1CH3
-4.897,C[1]=C(CH=C[5]C(=C@1CH3)OCH=C@5CH3)CH=C(C(O@1)=O)C(OCH3)=O
-4.907,C[1](C(N(C(NH@1)=O)CH2OC(=O)CH3)=O)(C[19]=CHCH=CHCH=CH@19)C[30]=CHCH=CHCH=CH@30
-3.027,N[1]C(CH(CH2CH2@1)C(OCH2C(N(CH3)CH3)=O)=O)=CHCH=C@1C(C[34]=CHCH=CHCH=CH@34)=O
-6.386,C[1](=C(CH=CHC(=CH@1)CH2CH2C[16]=C(CH=CHC(=CH@16)OCH3)OCH3)OH)C(OCH3)=O
-5.091,C[1]=C(C(NHC(=N@1)NHC[10]=CHCH=CHCH=CH@10)=O)N=CHN@1CH2CH=CH2
-3.912,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH(CH(CH2@22)NH2)CH2CH3)F)=O)C(OH)=O
-4.573,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH(CH(CH2@22)NHCH3)CH3)F)=O)C(OH)=O
-5.423,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH(C(CH2@22)(NH2)CH3)CH3)F)=O)C(OH)=O
-4.483,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=C@1Cl)N[22]CH(CH(CH2@22)NH2)CH3)F)=O)C(OH)=O
-3.984,C[1]=C(C(=C(C(=C@1F)N[8]CH(CH(CH2@8)NH2)CH3)F)NH2)C(C(=CHN@1C[32]HCH2CH2@32)C(OH)=O)=O
-4.442,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=C@1F)N[22]CH(CH(CH2@22)NHCH3)CH3)F)=O)C(OH)=O
-3.812,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=C@1F)N[22]CH(CH(CH2@22)NH2)CH2CH3)F)=O)C(OH)=O
-5.041,N[1](C[2]=C(C[4]=C(CH=C@2F)C(C(=CHN@4C[15]HCH2CH2@15)C(OH)=O)=O)F)CH(C(CH2@1)(NH2)CH3)CH3
-4.628,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH(CH(CH2@22)NH2)CH3)F)=O)C(OH)=O
-4.173,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=C@1F)N[22]CH(CH(CH2@22)NH2)CH3)F)=O)C(OH)=O
-4.249,C[1](CH(C[4]HCH(CH2CH2@1)C[14](C(CH2CH2@4)=CHC(CH2CH2@14)=O)CH3)CH2CH2CH@1OC(CH(CH2OH)CH2OH)=O)CH3
-2.92,N[1](C[2]HCH(CH(CH(O@2)CH2OH)OH)OH)C(C[21]OCH=CHCH=@21)=NC[30]=C@1CH=CHCH=CH@30
-2.328,N[1](C(=NC[4]=C@1CH=CHCH=CH@4)C[14]OCH=CHCH=@14)C[22]HCH(CH(CH(CH(O@22)CH2OH)OH)OH)OH
-2.914,C[1]H(CH(CH(OCH(CH@1OH)OH)CH2OH)OH)SCH2CH2CH2CH2CH2CH2CH2CH3
-0.28,N[1]CH(CH(C@1=O)CH(OH)CH3)CH(C(=C@1C(OH)=O)SCH2C(N(CH3)CH3)=NH)CH3
-4.052,C[1](=C(CH=CHCH=CH@1)CH3)N=[S=N]NC[17]=CHC(=C(CH=CH@17)NH2)CH3
-5.252,C[1](=CHCH=C(CH=CH@1)N=[S=N]NC[13]=CHCH=CHCH=CH@13)N(CH3)CH3
-2.377,C[1]=C(NHC(CH(NHC@1=O)CH3)=O)CH=CHCH=CH@1
-3.903,C[1](=C(CH=CHC(=CH@1)CH3)NH2)N=[S=N]NC[19]=CHCH=C(CH=CH@19)CH3
-3.046,C[1]=C(NHC(CH2NHC@1=O)=O)CH=CHC(=CH@1)Cl
-3.959,C[1]C(=CHC[5]=C(CH=@1)CH=NNH@5)N=CHN=C@1NHC[21]=CHC(=CHCH=CH@21)Br
-3.867,C[1]=C(N(CH=C(C@1=O)C(OH)=O)CH2CH3)N=C(CH=CH@1)CH3
-2.356,C[1](C(NHC(NHC@1=O)=O)=O)(CH(CH2CH2CH3)CH3)CH=CH2
-2.824,C[1]C(=CHC[5]=C(CH=@1)CH=CHNH@5)N=CHN=C@1NHC[22]=CHC(=CHCH=CH@22)Br
-3.104,CH(CH2ON[+1](O[-1])=O)(ON[+1](O[-1])=O)CH2CH2CH2CH3
-3.714,C[1]C(C[3]=CHCH=CHCH=CH@3)=NCH2C(N(C=@1CH=CHC(=CH@1)Cl)CH3)=O
-3.861,C[1](S(OH)(=O)=O)=CHCH=C(CH=CH@1)N=[S=N]NC[18]=CHCH=C(CH=CH@18)N(CH3)CH3
-3.785,C[1]C(C[3]=CHCH=CHCH=CH@3)=NCH2C(NHC=@1CH=CHC(=CH@1)N[+1](O[-1])=O)=O
-4.469,C[1](C(N(C(NH@1)=O)CH2OH)=O)(C[14]=CHCH=CHCH=CH@14)C[25]=CHCH=CHCH=CH@25
-4.413,C[1](C[2]=C(CH=CHC(=CH@2)N[+1](O[-1])=O)NHC(CH2N=@1)=O)C[22]=C(CH=CHCH=CH@22)Cl
-1.495,CH(C(NHCH2CH2CH2C(OH)=O)=O)(CH2CH2CH3)CH2CH2CH3
-4.172,C[1](=C(CH=C(CH=CH@1)CH3)CH3)N=[S=I]CHN(CH=[S=N]NC[25]=C(CH=C(CH=CH@25)CH3)CH3)CH3
-3.31,C[1]C(=CHC[5]=C(CH=@1)CH=CHN@5CH3)N=CHN=C@1NHC[25]=CHC(=CHCH=CH@25)Br
-3.481,C[1]C(=CHC[5]=C(CH=@1)CH=NN@5CH3)N=CHN=C@1NHC[24]=CHC(=CHCH=CH@24)Br
-1.958,C[1]C(=CHC[5]=C(CH=@1)CH=CHN@5CH2C(OH)=O)N=CHN=C@1NHC[28]=CHC(=CHCH=CH@28)Br
-1.268,N(C[2]=CHCH=C(CH=CH@2)OCH3)(C(=O)NH2)CH2CH3
-5.628,N(C(C[3]=CHC(=CHC(=CH@3)CH3)CH3)=O)(C(CH3)(CH3)CH3)NHC(C[37]=CHCH=C(CH=CH@37)CH2CH3)=O
-2.586,C[1](=C(CH=CHC(=CH@1)C(OH)=O)Cl)N[+1](O[-1])=O
-2.649,N[1](C(NHC(C(=CH@1)F)=O)=O)CH2C[15]=CHCH=CHCH=CH@15
-3.537,C[1](CH(CH2N[7]CH=NCH=CH@7)OCH2C[19]=C(CH=CHC(=CH@19)Cl)Cl)=C(CH=C(CH=CH@1)Cl)Cl
-0.623,C[1]HCH(OCH2OCH@1CH2OH)CH2OCH2O@1
-2.503,CH(ON[+1](O[-1])=O)(CH2ON[+1](O[-1])=O)CH2CH2CH3
-2.437,O(CH(CH2CH2CH2ON[+1](O[-1])=O)CH3)N[+1](O[-1])=O
-2.841,O(CH(CH2CH2CH2CH2ON[+1](O[-1])=O)CH3)N[+1](O[-1])=O
-2.33,C[1]H(CH2CH(ON[+1](O[-1])=O)CH2CH2CH2@1)ON[+1](O[-1])=O
-2.133,N[1](C(N(CH2CH2@1)CH3)=[S=N]NC#N)CH2C[20]=CHN=C(CH=CH@20)Cl
-2.347,C[1]H(CH(ON[+1](O[-1])=O)CH2CH2CH2CH2@1)ON[+1](O[-1])=O
-2.632,N[1](C(NHCH2CH2@1)=[S=N]NC#N)CH2C[17]=CHN=C(CH=CH@17)Cl
-3.021,C[1]H(CH(ON[+1](O[-1])=O)CH2CH2CH2CH2CH2@1)ON[+1](O[-1])=O
-3.094,C[1]C[2]=C(NHC=@1N=NC(=N@1)SCH2CH2N(CH2CH3)CH2CH3)CH=CHCH=CH@2
-1.425,C[1]N(CH=NC=@1CH=NC(=N@1)NH2)CH2CH2C[21]HCH2OC(OCH2@21)=O
-7.627,C[1](C(NHC(NHC[8]=C(C(=C(C(=CH@8)Cl)F)Cl)F)=O)=O)=C(CH=CHCH=C@1F)F
-4.52,C[1](=C(C[3]=CHCH=C(CH=CH@3)S(=O)(=O)CH3)CH2OC@1=O)C[26]=CHCH=CHCH=CH@26
0.075,C[1](N(CH=NCH=@1)CH3)CH2CH(C(OH)=O)NH2
-2.124,C[1]HCH(OCH(O@1)C(Cl)(Cl)Cl)OCH(CH@1OH)CH2OH
-1.934,C[1]H(C(OH)=O)SSCH(CH2CH2@1)C(OH)=O
-2.138,C[1]H(C(NHC[6]=CHN=C(CH=CH@6)OCH3)=O)CH2CH2@1
-3.825,S(C[2]=C(CH=C(C(=CH@2)C(OH)=O)NHCH2C[19]OCH=CHCH=@19)Cl)(=O)(=O)NH2
-1.237,C[1]H(N(CH2CH(NHCH(C(OCH2CH3)=O)CH2CH2C[29]=CHCH=CHCH=CH@29)CH3)CH2CH2CH2@1)C(OH)=O
-1.177,N[1](CH(CH2CH2CH2@1)C(OH)=O)C(CH(NHCH(C(OCH2CH3)=O)CH2CH2C[40]=CHCH=CHCH=CH@40)CH3)=O
0.393,C[1]H(CH(CH(C(O@1)=O)OH)OH)CH(CH(CH2OH)OH)OH
-1.109,C[1]=C(CH2CH2OC[10]HCH(CH(CH(CH(O@10)CH2OH)OH)OH)OH)CH=CHCH=C@1CH=CHCH=CH@1
-2.641,C[1](C[2]=CHCH=CHCH=CH@2)(C(NHC(NH@1)=O)=O)CH2CH3
-1.656,C[1]H(CH(CH(CH(CH2O@1)OH)OH)OH)OC[20]=CHCH=CHCH=CH@20
-1.229,C[1](OCH(CH2O@1)CH2OC(C[14]=C(C(OH)=O)CH=CHCH=CH@14)=O)(CH3)CH3
-0.955,C[1]HCH(NHC(NH@1)=O)CH2CH2CH2CH@1CH2CH2CH2C(OH)=O
-1.77,C[1]C(CH2CH(C(OH)=O)NH2)=CHNHC=@1CH=CHCH=CH@1
-2.92,C[1](OC(=CHCH=@1)N[+1](O[-1])=O)CH=[S=N]NNHC(=O)NH2
-2.39,C[1](C(NHC(NHC@1=O)=O)=O)(CH(CH2CH2CH3)CH3)CH2CH3
-1.509,C[1]N(C(CH(NHC(C=@1CH=CHCH=CH@1)=O)CH3)=O)CH2CH(CH(CH(CH2OH)OH)OH)OH
-1.456,C[1]N(C(CH2NHC(C=@1CH=CHCH=CH@1)=O)=O)CH2CH(CH(CH(CH2OH)OH)OH)OH
-1.276,C[1](CH(CH(CH(CH2OH)OH)OH)OH)=CHC(=C(O@1)CH3)C(OH)=O
-1.459,C[1]H(CH(CH(CH(CH(O@1)CH2OH)OH)OH)OH)OC[24]=CHCH=CHCH=CH@24
-3.096,C[1]=C(N=C(NHC@1=O)NH2)N=CHC(=N@1)CH(CH(OH)CH3)OH
-1.519,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2N[20]CH2CH2NHCH2CH2@20)=O)CH3)CH=C(CH=CH@1)OCH3
-1.487,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2N[20]CH2CH2N(CH2CH2@20)CH3)=O)CH3)CH=C(CH=CH@1)OCH3
-3.699,C[1]C(=CHCH=C(CH=@1)CH(C(OCH2CH2CH2CH2N[26]CH2CH2OCH2CH2@26)=O)CH3)CH=C(CH=CH@1)OCH3
-3.165,C[1](=CHC(=C(CH=CH@1)OCH3)NH2)N[+1](O[-1])=O
-1.286,C[1]C(=CHC(=CHCH=@1)OCH3)CH=CHC(=CH@1)CH(C(OCH2CH2CH2CH2N[38]CH2CH2N(CH2CH2@38)CH3)=O)CH3
-3.745,N[1]CH(C(NHC[7]=C(C@1=O)CH=CHCH=CH@7)=O)CH2CH2CH2@1
-4.699,C[1]C(N[3]CH(C(NHC=@1CH=CHC(=CH@1)Cl)=O)CH2CH2CH2@3)=O
-1.71,C[1](=C(NHCH=N@1)CH3)CH2SCH2CH2NHC(=[S=N]NC#N)NHCH3
-2.367,N[1]CH(C(NHC[7]=C(C@1=O)CH=CHCH=CH@7)=O)CH2CH(CH2@1)OH
-1.945,C[1]CH(CH(CH2C[9]HCH(CH@1OH)CH(C(O@9)=O)CH3)CH3)CH2C(C=@1CH3)=O
-2.31,C[1]C(CH2CH(NHC(=O)CH3)C(OH)=O)=CHNHC=@1CH=CHCH=CH@1
