#Expt.,SLN
0.79,O[1]C(CH(CH(CH@1CH2OH)OH)OH)(OC[19]HOCH(CH(CH(CH@19OH)OH)OH)CH2OH)CH2OH
0.64,O[1]C(CH(CH(CH@1CH2OH)OH)OH)(OH)CH2OH
-0.1,O[1]C(=CHCH=CH@1)CH=O
-0.48,O[1]C(=CHCH=CH@1)C(=O)OH
0.64,O[1]C(CH(CH(CH(CH2@1)OH)OH)OH)(OH)CH2OH
-1.89,O[1]CH2C[5]=C(C(=C(CH=CH@5)OCH3)OCH3)C@1=O
-2.7,O[1]CH2C[5](CH2C[9]=CHC(C(=CHC@9=C@5C[18]=C@1C(=C(CH=CH@18)OH)OH)OH)=O)OH
-1.9,O[1]CH2C[5]HCH(C(=C(CH=CH@5)OCH3)OCH3)C@1=O
1.07,O[1]CH2CH2CH2C@1=O
0.56,O[1]CH2CH2CH2CH2@1
-0.03,O[1]CH2CH2CH2CH2CH2@1
1.05,O[1]CH2CH(CH2CH2@1)OH
-1.63,O[1]CH2OC[6]=C@1CH=C(CH=CH@6)CH=O
-1.6,O[1]CH(CH2@1)C[7]=CHCH=CHCH=CH@7
-0.59,O[1]CH(CH2@1)CH3
-3.62,O[1]CH(CH2C(C[8]=C@1CH=C(CH=C@8OH)OH)=O)C[21]=CHC(=C(CH=CH@21)OH)OH
0.11,O[1]CH(CH2CH2CH2@1)CH3
-6.01,O[1]CH(CH2CH(CH2C@1=O)OH)CH2CH2C[22]HC[24]HCH(CH2CH(CH=C@24CH=CHCH@22CH3)CH3)OC(=O)CH(CH2CH3)CH3
-4.08,O[1]CH(CH2CH(CH(CH@1CH3)OC[18]HOCH(CH(CH(CH2@18)OH)OH)CH3)OH)OC[41]HCH(OCH(CH2CH@41OH)OC[56]HCH2C[61]HC(C[64]HCH(C[68](C(CH(CH2@64)OH)(CH(CH2CH2@68)C[85]=CHC(OCH2@85)=O)CH3)OH)CH2CH2@61)(CH2CH2@56)CH3)CH3
-5.29,O[1]CH(CH2CH(CH(CH@1CH3)OC[18]HOCH(CH(CH(CH2@18)OH)OH)CH3)OH)OC[41]HCH(OCH(CH2CH@41OH)OC[56]HCH2C[61]HC(C[64]HCH(C[68](C(CH(CH2CH2@68)C[78]=CHC(OCH2@78)=O)(CH2CH2@64)CH3)OH)CH2CH2@61)(CH2CH2@56)CH3)CH3
-0.82,O[1]CH=CHCH=CH@1
-0.74,O[1]CH(CH(CH(CH(CH@1CH2OC[16]HOCH2CH(CH(CH@16OH)OH)OH)OH)OH)OH)OC[41]=C(CH=CHCH=CH@41)C(=O)OCH3
-0.85,O[1]CH(CH(CH(CH(CH@1CH2OH)OH)OH)OH)OC[24]=C(CH=CHCH=CH@24)CH2OH
-0.24,O[1]CH(CH(CH(CH(CH@1CH2OH)OH)OH)OH)OC[24]HCH(OCH(CH(CH@24OH)OH)OH)CH2OH
0.74,O[1]CH(CH(CH(CH(CH@1CH2OH)OH)OH)OH)OH
0.39,O[1]CH(CH(CH(CH(CH2@1)OH)OH)OH)OH
-3.57,O[1]CH(OCH2C[8]HOCH(CH(CH(CH@1@8)OH)OH)OC[24]HC[26]HCH2OC(CH@26CH(C[37]=C@24CH=C[41]C(=CH@37)OCH2O@41)C[50]=CHC(=C(C(=CH@50)OCH3)OH)OCH3)=O)CH3
-3.08,O[1]C(=C(C(C[5]=C@1CH=C(CH=C@5OH)OH)=O)OH)C[20]=C(CH=C(CH=CH@20)OH)OH
-1.99,O=C[2]C[3](C(CH(CH2CH2@3)CH2@2)(CH3)CH3)CH3
-5.19,O=C[2]C[3]=C(CH=CHCH=CH@3)C(C[14]=C@2CH=CHCH=CH@14)=O
-1.85,O=C[2]C[3](CH2CH(CH2CH2@3)C@2(CH3)CH3)CH3
-3.48,O=C[2]C[3](CH(C[6]HCH(C[10](CH2CH2C(CH=C@10CH2CH2@6)=O)CH3)C(CH2@3)=O)CH2CH2@2)CH3
-3.69,O=C[2]C[3](CH(C[6]HCH(C[10](CH2CH2C(CH=C@10CH2CH2@6)=O)CH3)CH2CH2@3)CH2CH2@2)CH3
-5.28,O(C[2](C[3](CH(C[6]HCH(C[10](CH2CH2C(CH=C@10CH2CH2@6)=O)CH3)CH2CH2@3)CH2CH2@2)CH3)CH3)C(=O)CH3
-5.35,O(C[2](C[3](CH(C[6]HCH(C[10](CH2CH2C(CH=C@10C(=CH@6)CH3)=O)CH3)CH2CH2@3)CH2CH2@2)CH3)C(=O)CH3)C(=O)CH3
-3.48,O=C[2]C[3](CH(C[6]HCH(C[10](CH2CH2C(CH=C@10CH2CH2@6)=O)CH3)C(CH2@3)=O)CH2CH2@2)CH3
-6.7,O=C[2]C[3](CH(C[6]HCH(C[10](CH(CH2CH2@6)CH2CH2CH2CH2@10)CH3)CH2CH2@3)CH2CH2@2)CH3
-4.79,O(C[2](C[3](CH(C[6]HCH(C[10]HCH2CH2C(CH=C@10CH2CH2@6)=O)CH2CH2@3)CH2CH2@2)CH3)C#CH)C(=O)CH3
-1.72,O(C[2]=C(CH=CHCH=CH@2)C(=O)OH)C(=O)CH3
-1.06,O=C[2]CH2C(CH2C(=CH@2)CH3)(CH3)CH3
-5.27,O=C[2]CH2CH2C[9](C[10]HCH(C[14]HC(C(CH2CH2@14)(CH3)C(=O)CH3)(CH2CH2@10)CH3)CH=C(C@9=CH@2)CH3)CH3
-4.43,O=C[2]CH2CH2C[9](C[10]HCH(C[14]HC(CH(CH2CH2@14)C(=O)CH3)(CH2CH2@10)CH3)CH2CH2C@9=CH@2)CH3
-0.6,O=C[2]CH2CH2CH2CH2CH2@2
-1.87,O=C[2]CH2CH(CH2CH2CH2@2)CH3
-2.06,O=C[2]CH2CH(CH2CH=C@2CH3)C(=CH2)CH3
-4.11,O=C[2]CH(C(C[6]=C@2CH=CHCH=CH@6)=O)C(=O)C(CH3)(CH3)CH3
-4.85,O(C[2]=CHC(=CHCH=CH@2)CH3)C[16]=CHC(=CHCH=CH@16)CH3
-0.94,O=C[2]CH(CH2CH2CH2CH2@2)CH3
-2.18,O=C[2]CH(CH2CH2CH(CH2@2)C(=CH2)CH3)CH3
-2.49,O=C[2]CH(CH2CH2CH(CH2@2)CH3)CH(CH3)CH3
-3.96,O(C[2]=CHCH=CHCH=CH@2)C[13]=CHCH=CHCH=CH@13
-3.15,O(C[2]=CHCH=CHCH=CH@2)C(=O)C[15]=C(CH=CHCH=CH@15)OH
-2.85,O(C[2]=CHCH=CHCH=CH@2)C(=O)C[15]=CHCH=CHCH=CH@15
-0.99,O=C[2]CH=CHC(CH=CH@2)=O
-3.03,O=C[2]C(=CHC(C[7]=C@2CH=CHCH=CH@7)=O)CH3
-5.37,O(C[2]HC[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH2CH2@4)CH2CH2@2)CH3)C(=O)CH2CH3
-5.18,O(C[2]HC[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH2CH2@4)CH2CH2@2)CH3)C(=O)CH3
-4.46,O(C[2]HCH2CH2C[10](C[11]HCH(C[15]HC(CH2CH2@11)(C(CH2CH2@15)=O)CH3)CH2CH=C@10CH2@2)CH3)C(=O)CH3
-1.67,O(C[2]HCH2CH2CH2CH2CH2@2)C(=O)CH3
-3.12,O=C(C[3]=CHCH=CHCH=CH@3)C[14]=CHCH=CHCH=CH@14
-1.63,O=C(C(CH3)(CH3)CH3)CH2C(=O)CH3
-0.72,O=C(C(CH3)(CH3)CH3)CH3
-3.31,O=C(CH2CH2CH2CH2CH2CH2CH2CH3)CH3
-2.58,O=C(CH2CH2CH2CH2CH2CH2CH3)CH3
-2.05,O=C(CH2CH2CH2CH2CH2CH3)CH3
-1.42,O=C(CH2CH2CH2CH2CH3)CH3
-2.59,O=C(CH2CH2CH2CH3)CH2CH2CH2CH3
-1.56,O=C(CH2CH2CH2CH3)CH2C(=O)CH3
-0.8,O=C(CH2CH2CH2CH3)CH3
-5.19,O(C(CH2CH2CH2CH(CH2CH=[S=I]CHC(=[S=I]CHC(=O)OCH(CH3)CH3)CH3)CH3)(CH3)CH3)CH3
-5.19,O(C(CH2CH2CH2CH(CH2CH=[S=N]CHC(=[S=I]CHC(=O)OCH(CH3)CH3)CH3)CH3)(CH3)CH3)CH3
-1.3,O=C(CH2CH2CH3)CH2CH2CH3
-0.83,O=C(CH2CH2CH3)CH2CH3
-0.19,O=C(CH2CH2CH3)CH3
-0.83,O=C(CH2CH2CH3)CH=CH2
-1.33,O=C(CH2CH2CH(CH3)CH3)CH3
-1.83,O=C(CH2CH3)C[10]=CHCH=CHCH=CH@10
-0.28,O=C(CH2CH3)CH2CH3
0.52,O=C(CH2CH3)CH3
-1.6,O=C(CH2CH(CH3)CH3)CH2C(=O)CH3
-1.42,O=C(CH2CH(CH3)CH3)CH3
0.22,O=C(CH2C(=O)CH3)CH3
-1.28,O=C(CH3)C[7]=CHCH=CHCH=CH@7
-0.24,O(C(CH3)(CH3)CH3)CH3
-0.88,O=C(CH(CH2CH2CH3)C(=O)CH3)CH3
-0.67,O=C(CH(CH2CH3)CH3)CH3
-0.12,O=C(CH(CH3)CH3)CH3
-1.3,O=C(CH(CH3)CH3)CH(CH3)CH3
-5.24,O(CH2C[5]=CHC(=CHCH=CH@5)OC[16]=CHCH=CHCH=CH@16)C(=O)C[29]HC(CH@29CH=C(CH3)CH3)(CH3)CH3
-8.6,O(CH2C(CH3)(CH3)C[14]=CHCH=C(CH=CH@14)OCH2CH3)CH2C[35]=CHC(=CHCH=CH@35)OC[46]=CHCH=CHCH=CH@46
-5.11,O(CH2CH2CH2CH2CH2CH2CH2CH3)C(=O)C[29]=C(CH=CHCH=CH@29)C(=O)OCH2CH2CH2CH2CH2CH2CH2CH3
-6.14,O(CH2CH2CH2CH2CH2CH3)C(=O)C[23]=C(CH=CHCH=CH@23)C(=O)OCH2CH2CH2CH2CH2CH3
-2.46,O(CH2CH2CH2CH2CH2CH3)C(=O)CH3
-6.64,O(CH2CH2CH2CH2CH2CH(CH3)CH3)C(=O)C[29]=C(CH=CHCH=CH@29)C(=O)OCH2CH2CH2CH2CH2CH(CH3)CH3
-1.28,O(CH2CH2CH2CH2CH3)C(=O)CH2CH3
-1.89,O(CH2CH2CH2CH2CH3)C(=O)CH3
-1.85,O(CH2CH2CH2CH3)CH2CH2CH2CH3
-0.99,O(CH2CH2CH2CH3)CH3
-1.37,O(CH2CH2CH2CH3)CH=O
-5.64,O(CH2CH2CH2CH3)C(=O)C[17]=C(CH=CHCH=CH@17)C(=O)OCH2C[33]=CHCH=CHCH=CH@33
-4.4,O(CH2CH2CH2CH3)C(=O)C[17]=C(CH=CHCH=CH@17)C(=O)OCH2CH2CH2CH3
-2.72,O(CH2CH2CH2CH3)C(=O)C[17]=CHCH=C(CH=CH@17)OH
-3.48,O(CH2CH2CH2CH3)C(=O)C[17]=CHCH=CHCH=CH@17
-3.9,O(CH2CH2CH2CH3)C(=O)CH2CH2CH2CH2CH2CH2CH2CH2C(=O)OCH2CH2CH2CH3
-1.24,O(CH2CH2CH2CH3)C(=O)CH3
-1.62,O(CH2CH2CH3)CH2CH2CH3
-0.66,O(CH2CH2CH3)CH2CH3
-0.39,O(CH2CH2CH3)CH3
-0.49,O(CH2CH2CH3)CH=O
-1.78,O(CH2CH2CH3)C(=O)C[14]=CHC(=C(C(=CH@14)OH)OH)OH
-2.67,O(CH2CH2CH3)C(=O)C[14]=CHCH=CHCH=CH@14
-1.92,O(CH2CH2CH3)C(=O)CH2CH2CH3
-0.82,O(CH2CH2CH3)C(=O)CH2CH3
-0.72,O(CH2CH2CH3)C(=O)CH3
-1.52,O(CH2CH2CH(CH3)CH3)CH=O
-3.16,O(CH2CH2CH(CH3)CH3)C(=O)C[20]=C(CH=CHCH=CH@20)OH
-1.92,O(CH2CH2CH(CH3)CH3)C(=O)CH3
-0.77,O(CH2CH2OCH2CH3)CH2CH3
-0.71,O(CH2CH2OH)C[10]=CHCH=CHCH=CH@10
-0.42,O(CH2CH2OH)CH2CH2CH2CH3
-2.33,O(CH2CH3)C[9]=CHCH=CHCH=CH@9
-0.09,O(CH2CH3)CH2CH3
-0.85,O(CH2CH3)CH=CH2
0.15,O(CH2CH3)CH=O
-2.35,O(CH2CH3)C(=O)C[11]=C(CH=CHCH=CH@11)C(=O)OCH2CH3
-2.35,O(CH2CH3)C(=O)C[11]=CHCH=C(CH=CH@11)OH
-2.32,O(CH2CH3)C(=O)C[11]=CHCH=CHCH=CH@11
-4.1,O(CH2CH3)C(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH3
-3.8,O(CH2CH3)C(=O)CH2CH2CH2CH2CH2CH2CH2CH3
-3.39,O(CH2CH3)C(=O)CH2CH2CH2CH2CH2CH2CH3
-2.71,O(CH2CH3)C(=O)CH2CH2CH2CH2CH2CH3
-2.31,O(CH2CH3)C(=O)CH2CH2CH2CH2CH3
-1.75,O(CH2CH3)C(=O)CH2CH2CH2CH3
-1.28,O(CH2CH3)C(=O)CH2CH2CH3
-0.96,O(CH2CH3)C(=O)CH2CH2C(=O)OCH2CH3
-0.66,O(CH2CH3)C(=O)CH2CH3
-0.82,O(CH2CH3)C(=O)CH2C(=O)OCH2CH3
-0.04,O(CH2CH3)C(=O)CH3
-0.74,O(CH2CH3)C(=O)CH=CH2
-3,O(CH2CH3)C(=O)CH=[S=N]CHC[15]=CHCH=CHCH=CH@15
-3,O(CH2CH3)C(=O)CH=[S=I]CHC[15]=CHCH=CHCH=CH@15
-6.96,O(CH2CH(CH2CH2CH2CH3)CH2CH3)C(=O)C[29]=C(CH=CHCH=CH@29)C(=O)OCH2CH(CH2CH2CH2CH3)CH2CH3
-3.13,O(CH2CH=CH2)C(=O)C[12]=C(CH=CHCH=CH@12)C(=O)OCH2CH=CH2
-1.01,O(CH2CH(CH3)CH3)CH=O
-4.66,O(CH2CH(CH3)CH3)C(=O)C[17]=C(CH=CHCH=CH@17)C(=O)OCH2CH(CH3)CH3
-1.21,O(CH2CH(CH3)CH3)C(=O)CH3
-1.21,O(CH2CH(CH3)CH3)C(=O)CH=CH2
-4.63,O(CH2C(=O)C[7]HC[9](CH(C[12]HCH(C[16](CH2CH2C(CH=C@16CH2CH2@12)=O)CH3)CH2CH2@9)CH2CH2@7)CH3)C(=O)CH3
-1.1,O(CH2C(=O)OH)C[9]=CHCH=CHCH=CH@9
0.48,O(CH2OCH3)CH3
-1.92,O(CH3)C[6]=C(CH=CHC(=C@6C(=O)OH)CH=O)OCH3
-1.56,O(CH3)C[6]=C(CH=CHC(=CH@6)CH2CH=CH2)OH
-2.05,O(CH3)C[6]=C(CH=CHC(=CH@6)C(=O)OH)OH
-1.96,O(CH3)C[6]=C(CH=CHCH=CH@6)OH
-4.16,O(CH3)C[6]=CHC[9]=C(CH=C(CH=CH@9)CH(CH3)C(=O)OH)CH=CH@6
-2.92,O(CH3)C[6]=CHCH=C(CH=CH@6)CH2CH=CH2
-1.49,O(CH3)C[6]=CHCH=C(CH=CH@6)CH=O
-3.13,O(CH3)C[6]=CHCH=C(CH=CH@6)CH=[S=N]CHCH3
-3.13,O(CH3)C[6]=CHCH=C(CH=CH@6)CH=[S=I]CHCH3
-2.41,O(CH3)C[6]=CHCH=C(CH=CH@6)C(=O)OCH3
-1.85,O(CH3)C[6]=CHCH=CHCH=CH@6
0.58,O(CH3)CH=O
-1.66,O(CH3)C(=O)C[8]=C(CH=CHCH=CH@8)C(=O)OCH3
-2.34,O(CH3)C(=O)C[8]=C(CH=CHCH=CH@8)OH
-1.24,O(CH3)C(=O)C[8]=CHC(=C(C(=CH@8)OH)OH)OH
-1.78,O(CH3)C(=O)C[8]=CHCH=C(CH=CH@8)OH
-1.85,O(CH3)C(=O)C[8]=CHCH=CHCH=CH@8
-1.2,O(CH3)C(=O)C[8]HC[10]HCH2CH(CH@8C(=O)OCH3)CH=CH@10
-0.8,O(CH3)C(=O)C(=CH2)CH3
-4.69,O(CH3)C(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
-4.63,O(CH3)C(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH3
-3.38,O(CH3)C(=O)CH2CH2CH2CH2CH2CH2CH2CH3
-3.39,O(CH3)C(=O)CH2CH2CH2CH2CH2CH2CH3
-2,O(CH3)C(=O)CH2CH2CH2CH2CH3
-1.36,O(CH3)C(=O)CH2CH2CH2CH3
-0.82,O(CH3)C(=O)CH2CH2CH3
-0.14,O(CH3)C(=O)CH2CH3
0.52,O(CH3)C(=O)CH3
-0.22,O(CH3)C(=O)CH=CH2
-1.19,O=CHC[4]=CHCH=CHCH=CH@4
-3.17,O=CHCH2CH2CH2CH2CH2CH2CH2CH3
-2.36,O=CHCH2CH2CH2CH2CH2CH2CH3
-1.7,O=CHCH2CH2CH2CH2CH2CH3
-1.3,O=CHCH2CH2CH2CH2CH3
-0.85,O=CHCH2CH2CH2CH3
-0.01,O=CHCH2CH2CH3
0.58,O=CHCH2CH3
-0.6,O(CH(CH2OC(=O)CH3)CH2OC(=O)CH3)C(=O)CH3
-1.34,O(CH(CH3)CH3)CH2CH2CH3
-0.55,O(CH(CH3)CH3)CH2CH3
-0.06,O(CH(CH3)CH3)CH3
-1.1,O(CH(CH3)CH3)CH(CH3)CH3
-0.63,O(CH(CH3)CH3)CH=O
-0.55,O(CH(CH3)CH3)C(=O)CH3
0.57,O=CHCH=CH2
-2.13,O=CHCH(CH2CH2CH2CH3)CH2CH3
-1.52,O=CHCH(CH2CH3)CH2CH3
0.32,O=CHCH=[S=N]CHCH3
-2.06,O=CHCH=[S=N]C(CH2CH2CH=C(CH3)CH3)CH3
0.32,O=CHCH=[S=I]CHCH3
-2.46,O=CHC(=[S=I]CHCH2CH2CH3)CH2CH3
-0.43,O(CH(OCH2CH3)CH3)CH2CH3
-2.92,OHC[3]C[4]=C(C(=CHCH=CH@4)OH)CH=CHCH=@3
-4.73,OHC[3]=C[4]C(=CHC[8]=C@3CH=CHCH=CH@8)CH=CHCH=CH@4
-2.78,OHC[3]C[4]=C(CH=CHC=@3OH)C(C[14]=C(CH=CHCH=CH@14)C@4=O)=O
-2.22,OHC[3]C[4]=C(CH=CHCH=@3)CH=CHCH=CH@4
-4,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)C(CH2@4)=O)CH2CH2@3)CH3)C(=O)CH2OC(=O)CH3
-3.11,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)C(CH2@4)=O)CH2CH2@3)CH3)C(=O)CH2OH
-5.66,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH2CH2@4)CH2CH2@3)CH3)C#CH
-3.99,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH2CH2@4)CH2CH2@3)CH3)CH3
-4.71,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH2CH2@4)CH2CH2@3)CH3)C(=O)CH3
-5.51,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH(CH2@4)OH)CH2CH2@3)CH3)C(=O)CH2OC(=O)CH2C(CH3)(CH3)CH3
-4.3,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH(CH2@4)OH)CH2CH2@3)CH3)C(=O)CH2OC(=O)CH3
-2.97,OHC[3](C[4](CH(C[7]HCH(C[11](CH2CH2C(CH=C@11CH2CH2@7)=O)CH3)CH(CH2@4)OH)CH2CH2@3)CH3)C(=O)CH2OH
-4.57,OHC[3](C[4](CH(C[7]HCH(C[11]HCH2CH2C(CH=C@11CH2CH2@7)=O)CH2CH2@4)CH2CH2@3)CH3)C#CH
-4.3,OHC[3](C[4](CH(C[7]HCH(CH2CH2@4)C[17]=C(CH=C(CH=CH@17)OH)CH2CH2@7)CH2CH2@3)CH3)C#CH
-4.58,OHC[3](C[4](CH(C[7]HCH(CH(CH2@4)OH)C[18](C(=CHC(CH=CH@18)=O)CH2CH2@7)CH3)CH2CH2@3)CH3)C(=O)CH2OC(=O)C(CH3)(CH3)CH3
-4.37,OHC[3](C[4](CH(C[7]HCH(CH(CH2@4)OH)C[18](C(=CHC(CH=CH@18)=O)CH2CH2@7)CH3)CH2CH2@3)CH3)C(=O)CH2OC(=O)CH3
-3.21,OHC[3](C[4](CH(C[7]HCH(CH(CH2@4)OH)C[18](C(=CHC(CH=CH@18)=O)CH2CH2@7)CH3)CH2CH2@3)CH3)C(=O)CH2OH
-2.99,OHC[3](C[4](CH(C[7]HCH(CH(CH2@4)OH)C[18](C(=CHC(CH=CH@18)=O)CH(CH2@7)CH3)CH3)CH2CH2@3)CH3)C(=O)CH2OH
-4.57,OHC[3]C[4]HCH(C[8]HC(C(CH2CH2@8)(OH)C#CH)(CH2CH2@4)CH3)CH2CH2C@3=CHC(CH2CH2@3)=O
-1.43,OHC[3]=C(C(=CHCH=CH@3)CH3)CH3
-2.05,OHC[3]=C(CH=C(CH=C@3CH3)CH3)CH3
-1.16,OHC[3]=C(CH=C(CH=C@3OH)C(=O)OH)OH
-1.19,OHC[3]=C(CH=C(CH=CH@3)CH3)CH3
-1.54,OHC[3]=C(CH=CHC(=CH@3)CH3)CH3
-2.22,OHC[3]=C(CH=CHC(=CH@3)CH3)CH(CH3)CH3
-2.08,OHC[3]=C(CH=CHC(=CH@3)CH(CH3)CH3)CH3
-2.59,OHC[3]=C(CH=CHC(=CH@3)OH)CH2CH2CH2CH2CH2CH3
-1.31,OHC[3]=C(CH=CHCH=C@3CH3)CH3
-2.39,OHC[3]=C(CH=CHCH=CH@3)C[13]=CHCH=CHCH=CH@13
-1.36,OHC[3]=C(CH=CHCH=CH@3)CH2CH3
-0.62,OHC[3]=C(CH=CHCH=CH@3)CH3
-0.86,OHC[3]=C(CH=CHCH=CH@3)CH=O
-1.82,OHC[3]=C(CH=CHCH=CH@3)C(=O)OH
0.62,OHC[3]=C(CH=CHCH=CH@3)OH
-5.24,OHC[3]=CHC[6]=C(C[8]=C(CH=CH@6)C[14]HC(CH2CH2@8)(C(CH2CH2@14)=O)CH3)CH=CH@3
-5.28,OHC[3]=CHC[6]=C(CH=CH@3)C[12]HCH2CH2C[20](CH(CH2CH2C@20=O)C@12=CHCH2@6)CH3
-3.96,OHC[3]=CHC[6]=C(CH=CH@3)C[12]HCH(C[16]HC(CH2CH2@12)(C(CH2CH2@16)=O)CH3)CH2CH2@6
-1.99,OHC[3]=CHC[6]=C(CH=CH@3)CH2CH2CH2CH2@6
-2.28,OHC[3]=CHC[6]=C(CH=CH@3)CH=CHCH=CH@6
-1.41,OHC[3]=CHC(=C(CH=CH@3)CH3)CH3
-1.4,OHC[3]=CHC(=CHC(=CH@3)CH3)CH3
-0.68,OHC[3]=CHC(=CHCH=CH@3)CH3
0.81,OHC[3]=CHC(=CHCH=CH@3)OH
-3.48,OHC[3]=CHCH=C(CH=CH@3)C[13]=CHCH=CHCH=CH@13
-2.82,OHC[3]=CHCH=C(CH=CH@3)C(CH3)(CH3)C[22]=CHCH=C(CH=CH@22)OH
-2.41,OHC[3]=CHCH=C(CH=CH@3)C(CH3)(CH3)CH3
-0.7,OHC[3]=CHCH=C(CH=CH@3)CH3
-4.95,OHC[3]=CHCH=C(CH=CH@3)CH(CH(C[17]=CHCH=C(CH=CH@17)OH)CH=CH2)CH=CH2
-4.43,OHC[3]=CHCH=C(CH=CH@3)CH(CH(CH2CH3)C[24]=CHCH=C(CH=CH@24)OH)CH2CH3
-0.96,OHC[3]=CHCH=C(CH=CH@3)CH=O
-1.41,OHC[3]=CHCH=C(CH=CH@3)C(=O)OH
-4.07,OHC[3]=CHCH=C(CH=CH@3)C(=[S=I]C(CH2CH3)C[22]=CHCH=C(CH=CH@22)OH)CH2CH3
-4.35,OHC[3]=CHCH=C(CH=CH@3)C(=[S=N]C(CH2CH3)C[22]=CHCH=C(CH=CH@22)OH)CH2CH3
-4.95,OHC[3]=CHCH=C(CH=CH@3)C(=[S=N]CHCH3)C(=[S=I]CHCH3)C[27]=CHCH=C(CH=CH@27)OH
-0.17,OHC[3]=CHCH=C(CH=CH@3)OH
0,OHC[3]=CHCH=CHCH=CH@3
-1.73,OHC[3](CH=CHC(CH=CH@3)=O)C[14]=C(CH=CHC(=CH@14)OH)OH
-2.32,OHC[3]HC[5](C(CH(CH2@3)CH2CH2@5)(CH3)CH3)CH3
-4.02,OHC[3]HC[5](CH(C[8]HCH(C[12](CH2CH2C(CH=C@12CH2CH2@8)=O)CH3)CH2CH2@5)CH2CH2@3)CH3
-4.74,OHC[3]HC[5](CH(C[8]HCH(C[12](CH(CH2CH2@8)CH2C(CH2CH2@12)=O)CH3)CH2CH2@5)CH2CH2@3)CH3
-3.37,OHC[3]HC[5](CH(C[8]HCH(C[12](CH(CH2CH@8OH)CH2CH(CH2CH2@12)OH)CH3)CH2@3)CH2CH2CH@5CH(CH2CH2C(=O)OH)CH3)CH3
-3.95,OHC[3]HC[5](CH(C[8]HCH(C[12](CH(CH2CH(CH2CH2@12)OH)CH2CH2@8)CH3)CH2@3)CH2CH2CH@5CH(CH2CH2C(=O)OH)CH3)CH3
-4.35,OHC[3]HC[5](CH(C[8]HCH(C[12](CH(CH(CH2@8)OH)CH2CH(CH2CH2@12)OH)CH3)CH2@3)CH2CH2CH@5CH(CH2CH2C(=O)OH)CH3)CH3
-4.84,OHC[3]HC[5](CH(C[8]HCH(CH2CH2@5)C[18]=C(CH=C(CH=CH@18)OH)CH2CH2@8)CH2CH2@3)CH3
-4.95,OHC[3]HC[5](CH(C[8]HCH(CH2CH2@5)C[18]=C(CH=C(CH=CH@18)OH)CH2CH2@8)CH2CH@3OH)CH3
-3.59,OHC[3]HC[5]HC[7](CH(CH2CH(CH2CH2@7)OH)CH2CH2CH@5C[31]HC(CH2@3)(C(CH2CH2@31)=O)CH3)CH3
-3.82,OHC[3]HC[5]HC(C[8]HCH(C[12]HC(CH(CH2CH2@12)CH(CH2CH2C(=O)OH)CH3)(CH2CH2@8)CH3)CH2@3)(CH2CH2CH(CH2@5)OH)CH3
-4.35,OHC[3]HC[5]HC(C[8]HCH(C[12]HC(CH(CH2CH2@12)CH(CH2CH2C(=O)OH)CH3)(CH2CH2@8)CH3)CH@3OH)(CH2CH2CH(CH2@5)OH)CH3
-3.64,OHC[3]HC[5]HCH(C[9](CH(CH2@3)CH2CH(CH2CH2@9)OH)CH3)CH2CH2C[38](CH@5CH2CH2CH@38CH(CH2CH2C(=O)OH)CH3)CH3
-3.24,OHC[3]HC[5]HCH(C[9]HC(CH(CH2CH2@9)C(=O)CH2OH)(CH2@3)CH3)CH2CH2C[40]=CHC(CH2CH2C@5@40CH3)=O
-3.85,OHC[3]HC[5]HCH(C[9]HC(CH(CH2CH2@9)C(=O)CH2OH)(CH2@3)CH=O)CH2CH2C[39]=CHC(CH2CH2C@5@39CH3)=O
-4.16,OHC[3]HCH2C[8]HC(C[11]HCH(C[15]HC(CH2CH2@11)(C(CH2CH2@15)=O)CH3)CH2CH2@8)(CH2CH2@3)CH3
-4.12,OHC[3]HCH2CH2C[11](C[12]HCH(C[16]HC(CH2CH2@12)(C(CH2CH2@16)=O)CH3)CH2CH=C@11CH2@3)CH3
-4.65,OHC[3]HCH2CH2C[11](C[12]HCH(C[16]HC(CH(CH2CH2@16)C(=O)CH3)(CH2CH2@12)CH3)CH2CH=C@11CH2@3)CH3
-0.44,OHC[3]HCH2CH2CH2CH2CH2@3
-0.88,OHC[3]HCH2CH2CH2CH2CH2CH2@3
